id,data,siglaOrgao,aprovacao
2196164-2,2019-04-09,CPIBNDES,1
2196163-2,2019-04-09,CPIBNDES,1
2196161-2,2019-04-09,CPIBNDES,1
2196159-2,2019-04-09,CPIBNDES,1
2196158-2,2019-04-09,CPIBNDES,1
2196154-2,2019-04-09,CPIBNDES,1
2196152-2,2019-04-09,CPIBNDES,1
2195891-2,2019-04-09,CPIBNDES,1
2195884-2,2019-04-09,CPIBNDES,1
2195878-2,2019-04-09,CPIBNDES,1
2195875-2,2019-04-09,CPIBNDES,1
2196099-2,2019-04-09,CPIBNDES,1
2190643-127,2019-04-09,CPIBNDES,1
2196120-2,2019-04-09,CPIBNDES,1
2197152-2,2019-04-09,CPIBNDES,1
2197067-2,2019-04-09,CPIBNDES,1
2197065-2,2019-04-09,CPIBNDES,1
2196957-2,2019-04-09,CPIBNDES,1
2196610-2,2019-04-09,CPIBNDES,1
2190643-122,2019-04-09,CPIBNDES,1
2197141-2,2019-04-09,CEXFEMIN,1
2197140-2,2019-04-09,CEXFEMIN,1
2197134-2,2019-04-09,CEXFEMIN,1
2190643-121,2019-04-09,CPIBNDES,1
2196446-2,2019-04-09,CPIBNDES,1
2195859-4,2019-04-03,CIDOSO,1
2164129-44,2019-04-04,PLEN,1
2164129-42,2019-04-04,PLEN,1
2196572-2,2019-04-04,GTPENAL,1
2196564-2,2019-04-04,GTPENAL,1
2196562-2,2019-04-04,GTPENAL,1
2196559-2,2019-04-04,GTPENAL,1
2196558-2,2019-04-04,GTPENAL,1
2196556-2,2019-04-04,GTPENAL,1
2196555-2,2019-04-04,GTPENAL,1
2196554-2,2019-04-04,GTPENAL,1
2196552-2,2019-04-04,GTPENAL,1
2196550-2,2019-04-04,GTPENAL,1
2196548-2,2019-04-04,GTPENAL,1
2196545-2,2019-04-04,GTPENAL,1
2196538-2,2019-04-04,GTPENAL,1
2196483-2,2019-04-04,GTPENAL,1
2196213-2,2019-04-04,GTPENAL,1
2195257-37,2019-04-03,PLEN,1
2195257-34,2019-04-03,PLEN,1
2193602-55,2019-04-03,PLEN,1
2193602-53,2019-04-03,PLEN,0
2193602-51,2019-04-03,PLEN,1
2196683-6,2019-04-03,PLEN,1
2196426-26,2019-04-03,PLEN,1
2196419-26,2019-04-03,PLEN,1
2196426-24,2019-04-03,PLEN,1
2196419-24,2019-04-03,PLEN,1
2196593-6,2019-04-03,PLEN,1
2196509-4,2019-04-03,PLEN,1
2196419-20,2019-04-03,PLEN,1
2196419-19,2019-04-03,PLEN,1
2196508-4,2019-04-03,PLEN,1
2196427-2,2019-04-03,CINDRA,1
2196249-2,2019-04-03,CINDRA,1
2196244-2,2019-04-03,CINDRA,1
2196204-2,2019-04-03,CINDRA,1
2196170-2,2019-04-03,CINDRA,1
2195997-2,2019-04-03,CINDRA,1
2195324-2,2019-04-03,CINDRA,1
2195296-2,2019-04-03,CINDRA,1
2195265-2,2019-04-03,CINDRA,1
2195262-2,2019-04-03,CINDRA,1
2195248-2,2019-04-03,CINDRA,1
2195238-2,2019-04-03,CINDRA,1
2195198-2,2019-04-03,CINDRA,1
2195186-2,2019-04-03,CINDRA,1
2195185-2,2019-04-03,CINDRA,1
2195184-2,2019-04-03,CINDRA,1
2196280-6,2019-04-03,CSPCCO,1
2195736-3,2019-04-03,CSPCCO,1
2196141-3,2019-04-03,CSPCCO,1
2195666-4,2019-04-03,CMULHER,1
2194781-2,2019-04-03,CE,1
2196096-3,2019-04-03,CSPCCO,1
2195403-2,2019-04-03,CE,1
2195429-2,2019-04-03,CE,1
2195736-2,2019-04-03,CSPCCO,1
2194252-2,2019-04-03,CE,1
2195648-2,2019-04-03,CSPCCO,1
2195287-2,2019-04-03,CE,1
2195645-2,2019-04-03,CSPCCO,1
2195111-2,2019-04-03,CE,1
2193924-2,2019-04-03,CE,1
2196390-3,2019-04-03,CMULHER,1
2195549-3,2019-04-03,CSPCCO,1
2195291-4,2019-04-03,CMULHER,1
2195288-4,2019-04-03,CMULHER,1
2194522-4,2019-04-03,CMULHER,1
2195425-2,2019-04-03,CREDN,1
2196389-2,2019-04-03,CLP,1
2195432-2,2019-04-03,CE,1
2195271-2,2019-04-03,CE,1
2195545-3,2019-04-03,CSPCCO,1
2195149-2,2019-04-03,CE,1
2194490-2,2019-04-03,CE,1
2196363-2,2019-04-03,CLP,1
2194376-2,2019-04-03,CE,1
2195423-2,2019-04-03,CREDN,1
2195431-2,2019-04-03,CE,1
2195430-2,2019-04-03,CE,1
2196295-2,2019-04-03,CLP,1
2193876-2,2019-04-03,CE,1
2194905-2,2019-04-03,CREDN,1
2193875-2,2019-04-03,CE,1
2193872-2,2019-04-03,CE,1
2194407-2,2019-04-03,CREDN,1
2196273-2,2019-04-03,CLP,1
2194271-2,2019-04-03,CREDN,1
2194155-3,2019-04-03,CREDN,1
2196212-2,2019-04-03,CLP,1
2196144-2,2019-04-03,CLP,1
2193932-3,2019-04-03,CREDN,1
2195501-3,2019-04-03,CSPCCO,1
2189819-22,2019-04-03,CCULT,1
2193931-3,2019-04-03,CREDN,1
2196405-4,2019-04-03,CMULHER,1
2195436-3,2019-04-03,CSPCCO,1
2196286-3,2019-04-03,CMULHER,1
2196231-2,2019-04-03,CMULHER,1
2196341-2,2019-04-03,CCULT,1
2196285-2,2019-04-03,CCULT,1
2196210-2,2019-04-03,CCULT,1
2195682-2,2019-04-03,CCULT,1
2195557-2,2019-04-03,CCULT,1
2196349-2,2019-04-03,CDHM,1
2196304-2,2019-04-03,CDHM,1
2196296-2,2019-04-03,CDHM,1
2196266-2,2019-04-03,CDHM,1
2196200-2,2019-04-03,CDHM,1
2196300-2,2019-04-03,CDHM,1
2196148-2,2019-04-03,CDHM,1
2194652-4,2019-04-03,CMULHER,1
2196146-2,2019-04-03,CDHM,1
2195233-2,2019-04-03,CDHM,1
2196312-2,2019-04-03,CTUR,1
2196310-2,2019-04-03,CTUR,1
2196233-2,2019-04-03,CTUR,1
2196181-2,2019-04-03,CTUR,1
2196180-2,2019-04-03,CTUR,1
2196121-2,2019-04-03,CTUR,1
2195551-2,2019-04-03,CTUR,1
2195524-2,2019-04-03,CTUR,1
2194652-3,2019-04-03,CMULHER,1
2195523-2,2019-04-03,CTUR,1
2195073-3,2019-04-03,CTUR,1
2195288-3,2019-04-03,CMULHER,1
2196185-2,2019-04-03,CPIBNDES,1
2195152-2,2019-04-03,CDHM,1
2194522-3,2019-04-03,CMULHER,1
2196156-2,2019-04-03,CPIBNDES,1
2195887-2,2019-04-03,CPIBNDES,1
2195883-2,2019-04-03,CPIBNDES,1
2195881-2,2019-04-03,CPIBNDES,1
2196491-2,2019-04-03,CESPO,1
2196182-2,2019-04-03,CPIBNDES,1
2195877-2,2019-04-03,CPIBNDES,1
2196122-2,2019-04-03,CPIBNDES,1
2196503-2,2019-04-03,CESPO,1
2196447-2,2019-04-03,CDHM,1
2196421-2,2019-04-03,CDHM,1
2196420-2,2019-04-03,CDHM,1
2196416-2,2019-04-03,CDHM,1
2195201-2,2019-04-03,CDHM,1
2195176-2,2019-04-03,CDHM,1
2195155-2,2019-04-03,CDHM,1
2195109-2,2019-04-03,CDHM,1
2196395-2,2019-04-03,CESPO,1
2196391-2,2019-04-03,CESPO,1
2196377-2,2019-04-03,CIDOSO,1
2196236-4,2019-04-03,CIDOSO,1
2196138-3,2019-04-03,CIDOSO,1
2196092-2,2019-04-03,CIDOSO,1
2196280-3,2019-04-03,CSPCCO,1
2195917-2,2019-04-03,CIDOSO,1
2196331-2,2019-04-03,CPD,1
2195916-2,2019-04-03,CIDOSO,1
2195914-2,2019-04-03,CIDOSO,1
2195859-2,2019-04-03,CIDOSO,1
2196101-2,2019-04-03,CPD,1
2196253-3,2019-04-03,CDC,1
2195873-3,2019-04-03,CFT,1
2196322-2,2019-04-03,CFT,1
2196301-2,2019-04-03,CFT,1
2196299-2,2019-04-03,CFT,1
2195397-3,2019-04-03,CFT,1
2196451-3,2019-04-03,CE,1
2196418-3,2019-04-03,CE,1
2196415-2,2019-04-03,CE,1
17252-117,2019-04-03,CSSF,1
2196433-2,2019-04-03,CE,1
2196436-2,2019-04-03,CE,1
2196435-2,2019-04-03,CE,1
2196434-2,2019-04-03,CE,1
2196372-3,2019-04-03,CE,1
2196369-3,2019-04-03,CE,1
2196365-2,2019-04-03,CE,1
2196362-2,2019-04-03,CE,1
2196361-3,2019-04-03,CE,1
2195395-2,2019-04-03,CFT,1
2196238-2,2019-04-03,CE,1
2195037-2,2019-04-03,CFT,1
2196309-3,2019-04-03,CE,1
2162207-44,2019-04-03,CSSF,1
2196237-2,2019-04-03,CE,1
2196239-3,2019-04-03,CE,1
2195724-3,2019-04-03,CDC,1
2196211-3,2019-04-03,CE,1
2196118-2,2019-04-03,CE,1
2196117-2,2019-04-03,CE,1
2196042-2,2019-04-03,CE,1
2195928-2,2019-04-03,CE,1
2195927-3,2019-04-03,CE,1
2195734-2,2019-04-03,CE,1
2196255-3,2019-04-03,CDC,1
2196193-3,2019-04-03,CTASP,1
2195349-3,2019-04-03,CE,1
2195443-2,2019-04-03,CFT,1
2196359-2,2019-04-03,CSSF,1
2194942-3,2019-04-03,CSSF,1
2195086-2,2019-04-03,CE,1
2194853-3,2019-04-03,CE,1
2196113-2,2019-04-03,CSSF,1
2194843-3,2019-04-03,CE,1
2196112-3,2019-04-03,CE,1
2196192-2,2019-04-03,CTASP,1
2196441-2,2019-04-03,CSSF,1
2196337-2,2019-04-03,CSSF,1
2196330-2,2019-04-03,CSSF,1
2196306-2,2019-04-03,CSSF,1
2196302-2,2019-04-03,CSSF,1
2196276-2,2019-04-03,CSSF,1
2196232-2,2019-04-03,CSSF,1
2196131-2,2019-04-03,CSSF,1
2196033-2,2019-04-03,CSSF,1
2195910-2,2019-04-03,CSSF,1
2195723-2,2019-04-03,CSSF,1
2195996-3,2019-04-03,CDEICS,1
2196424-2,2019-04-03,CE,1
2194335-2,2019-04-03,CE,1
2194985-3,2019-04-03,CSSF,1
2196199-2,2019-04-03,CTASP,1
2194520-4,2019-04-03,CSSF,1
2194045-4,2019-04-03,CDC,1
2196316-8,2019-04-03,CDU,1
2194778-3,2019-04-03,CE,1
2195946-3,2019-04-03,CDEICS,1
2195543-3,2019-04-03,CTASP,1
2196044-2,2019-04-03,CTASP,1
2195820-3,2019-04-03,CDEICS,1
2195388-3,2019-04-03,CTASP,1
2195597-3,2019-04-03,CDEICS,1
2196277-3,2019-04-03,CDC,1
1212501-65,2019-04-03,CCJC,1
2195482-7,2019-04-03,CDU,1
2196267-3,2019-04-03,CMADS,1
2194513-4,2019-04-03,CSSF,1
2196223-2,2019-04-03,CME,1
2195687-2,2019-04-03,CME,1
2195162-2,2019-04-03,CME,1
2196345-2,2019-04-03,CAPADR,1
2196344-2,2019-04-03,CAPADR,1
2196283-2,2019-04-03,CAPADR,1
2196250-2,2019-04-03,CAPADR,1
2196247-2,2019-04-03,CAPADR,1
2196241-2,2019-04-03,CAPADR,1
2196240-2,2019-04-03,CAPADR,1
2196205-2,2019-04-03,CAPADR,1
2196178-2,2019-04-03,CAPADR,1
2196177-2,2019-04-03,CAPADR,1
2194402-4,2019-04-03,CAPADR,1
2196143-2,2019-04-03,CAPADR,1
2196130-2,2019-04-03,CAPADR,1
2195932-2,2019-04-03,CAPADR,1
2195845-2,2019-04-03,CAPADR,1
2195842-2,2019-04-03,CAPADR,1
2195284-2,2019-04-03,CAPADR,1
2195281-2,2019-04-03,CAPADR,1
2195059-3,2019-04-03,CAPADR,1
2195058-3,2019-04-03,CAPADR,1
2194881-2,2019-04-03,CME,1
2194706-2,2019-04-03,CME,1
2194660-2,2019-04-03,CME,1
2194647-2,2019-04-03,CME,1
2180036-29,2019-04-03,CFFC,1
2194475-2,2019-04-03,CME,1
2085143-45,2019-04-03,CFFC,1
2084354-91,2019-04-03,CCJC,1
2165022-76,2019-04-03,CCJC,1
472404-128,2019-04-03,MESA,1
2193602-21,2019-04-02,PLEN,1
1306668-103,2019-04-02,PLEN,1
2196431-5,2019-04-02,PLEN,1
2196428-5,2019-04-02,PLEN,1
2193540-100,2019-04-02,PLEN,1
2193540-83,2019-04-02,PLEN,
2193540-77,2019-04-02,PLEN,0
2193540-70,2019-04-02,PLEN,
2193540-68,2019-04-02,PLEN,0
2193540-65,2019-04-02,PLEN,0
2193540-62,2019-04-02,PLEN,
840967-57,2019-04-02,CCJC,1
2193540-59,2019-04-02,PLEN,0
2077072-55,2019-04-02,CCJC,1
2196041-2,2019-04-02,CPIBNDES,1
2195899-2,2019-04-02,CPIBNDES,1
2190643-86,2019-04-02,CPIBNDES,1
2196191-2,2019-04-02,CPIBNDES,1
2190643-84,2019-04-02,CPIBNDES,1
2196190-2,2019-04-02,CPIBNDES,1
2196188-2,2019-04-02,CPIBNDES,1
2196187-2,2019-04-02,CPIBNDES,1
2196186-2,2019-04-02,CPIBNDES,1
2196184-2,2019-04-02,CPIBNDES,1
2196175-2,2019-04-02,CPIBNDES,1
2196174-2,2019-04-02,CPIBNDES,1
2196173-2,2019-04-02,CPIBNDES,1
2196172-2,2019-04-02,CPIBNDES,1
2196171-2,2019-04-02,CPIBNDES,1
2196169-2,2019-04-02,CPIBNDES,1
2196168-2,2019-04-02,CPIBNDES,1
2196135-2,2019-04-02,CPIBNDES,1
2196134-2,2019-04-02,CPIBNDES,1
2196119-2,2019-04-02,CPIBNDES,1
2196098-2,2019-04-02,CPIBNDES,1
2196097-2,2019-04-02,CPIBNDES,1
2195879-2,2019-04-02,CPIBNDES,1
944303-58,2019-04-02,CCJC,1
1594637-56,2019-04-02,CCJC,1
2194927-13,2019-03-28,PLEN,1
2177204-42,2019-03-28,PLEN,1
2177204-40,2019-03-28,PLEN,1
2193540-48,2019-03-27,PLEN,1
2193540-45,2019-03-27,PLEN,0
2193540-40,2019-03-27,PLEN,0
2193540-38,2019-03-27,PLEN,0
2193540-32,2019-03-27,PLEN,1
2193540-27,2019-03-27,PLEN,0
2142126-63,2019-03-27,CCJC,1
2138532-77,2019-03-27,CCJC,1
2090676-52,2019-03-27,CCJC,1
2025965-76,2019-03-27,CCJC,1
2153095-39,2019-03-27,PLEN,1
2153095-37,2019-03-27,PLEN,1
2142500-26,2019-03-27,PLEN,1
2142500-24,2019-03-27,PLEN,1
2191308-35,2019-03-27,PLEN,1
2191308-33,2019-03-27,PLEN,1
2195333-2,2019-03-27,CLP,1
2195329-2,2019-03-27,CLP,1
2195463-2,2019-03-27,CLP,1
2195375-2,2019-03-27,CLP,1
2195374-2,2019-03-27,CLP,1
2195335-2,2019-03-27,CLP,1
2195231-2,2019-03-27,CLP,1
2195230-2,2019-03-27,CLP,1
2195368-2,2019-03-27,CLP,1
603316-39,2019-03-27,CCULT,1
2195366-2,2019-03-27,CCULT,1
2195355-2,2019-03-27,CCULT,1
2195352-2,2019-03-27,CCULT,1
2195316-2,2019-03-27,CCULT,1
2194981-2,2019-03-27,CCULT,1
2194835-2,2019-03-27,CCULT,1
2195481-2,2019-03-27,CPD,1
2195470-2,2019-03-27,CPD,1
2195456-2,2019-03-27,CPD,1
2195442-2,2019-03-27,CPD,1
2194860-2,2019-03-27,CPD,1
2195115-2,2019-03-27,CSPCCO,1
2195398-2,2019-03-27,CTUR,1
2195088-2,2019-03-27,CTUR,1
2195015-2,2019-03-27,CTUR,1
2194989-2,2019-03-27,CTUR,1
2194988-2,2019-03-27,CTUR,1
2194884-2,2019-03-27,CSPCCO,1
2195426-3,2019-03-27,CESPO,1
2194866-2,2019-03-27,CTUR,1
2195427-2,2019-03-27,CTUR,1
2195363-2,2019-03-27,CTUR,1
2194868-2,2019-03-27,CTUR,1
2195444-2,2019-03-27,CESPO,1
2195307-2,2019-03-27,CESPO,1
2195392-3,2019-03-27,CESPO,1
1555291-47,2019-03-27,CIDOSO,1
2123264-60,2019-03-27,CMADS,1
2171250-37,2019-03-27,CMADS,1
2195467-2,2019-03-27,CIDOSO,1
2195051-6,2019-03-27,CIDOSO,1
2091966-61,2019-03-27,CCJC,1
2194974-2,2019-03-27,CIDOSO,1
2194973-4,2019-03-27,CIDOSO,1
2194962-2,2019-03-27,CAPADR,1
2195460-2,2019-03-27,CSSF,1
2195450-2,2019-03-27,CSSF,1
2195446-2,2019-03-27,CSSF,1
2195267-2,2019-03-27,CSSF,1
2195241-2,2019-03-27,CSSF,1
2195223-2,2019-03-27,CSSF,1
2195222-2,2019-03-27,CSSF,1
2195187-2,2019-03-27,CSSF,1
2195178-2,2019-03-27,CSSF,1
2195177-2,2019-03-27,CSSF,1
2195171-2,2019-03-27,CSSF,1
2194941-2,2019-03-27,CSSF,1
2194851-2,2019-03-27,CSSF,1
2194519-3,2019-03-27,CSSF,1
2194516-3,2019-03-27,CSSF,1
2194508-3,2019-03-27,CSSF,1
2194500-3,2019-03-27,CSSF,1
2194397-3,2019-03-27,CSSF,1
2194387-3,2019-03-27,CSSF,1
2194281-3,2019-03-27,CSSF,1
2194241-4,2019-03-27,CSSF,1
2194129-3,2019-03-27,CSSF,1
2194070-3,2019-03-27,CSSF,1
2194069-3,2019-03-27,CSSF,1
2194065-3,2019-03-27,CSSF,1
2194062-3,2019-03-27,CSSF,1
2194050-3,2019-03-27,CSSF,1
2194000-3,2019-03-27,CSSF,1
2193999-3,2019-03-27,CSSF,1
2193958-3,2019-03-27,CSSF,1
2193896-3,2019-03-27,CSSF,1
2193886-3,2019-03-27,CSSF,1
2195183-3,2019-03-27,CDC,1
2194506-3,2019-03-27,CSSF,1
2195182-3,2019-03-27,CDC,1
2194663-3,2019-03-27,CDC,1
2193920-3,2019-03-27,CSSF,1
2194394-3,2019-03-27,CDC,1
2195438-2,2019-03-27,CDC,1
2194996-2,2019-03-27,CDC,1
2194153-3,2019-03-27,CDC,1
2195386-5,2019-03-27,CCTCI,1
2195462-2,2019-03-27,CSSF,1
2195428-2,2019-03-27,CSSF,1
2194487-3,2019-03-27,CSSF,1
2194484-3,2019-03-27,CSSF,1
2194483-3,2019-03-27,CSSF,1
2194299-3,2019-03-27,CSSF,1
2194231-3,2019-03-27,CSSF,1
2193888-3,2019-03-27,CSSF,1
2193887-3,2019-03-27,CSSF,1
2194566-2,2019-03-27,CVT,1
2194056-3,2019-03-27,CSSF,1
2193890-3,2019-03-27,CSSF,1
2193885-3,2019-03-27,CSSF,1
2194478-3,2019-03-27,CSSF,1
2193889-3,2019-03-27,CSSF,1
2193882-3,2019-03-27,CSSF,1
2194812-3,2019-03-27,CDC,1
2195181-2,2019-04-25,CTASP,1
2195180-2,2019-03-27,CTASP,1
2195441-2,2019-03-27,CDEICS,1
2194507-2,2019-03-27,CVT,1
2195390-2,2019-03-27,CAPADR,1
2194432-2,2019-03-27,CDC,1
2194043-3,2019-03-27,CDC,1
2186561-20,2019-03-27,CCTCI,1
2186469-20,2019-03-27,CCTCI,1
2186461-20,2019-03-27,CCTCI,1
2185901-20,2019-03-27,CCTCI,1
2185899-20,2019-03-27,CCTCI,1
2185892-20,2019-03-27,CCTCI,1
2185885-21,2019-03-27,CCTCI,1
2183965-20,2019-03-27,CCTCI,1
2195405-3,2019-03-27,CCTCI,1
2195387-2,2019-03-27,CAPADR,1
2195393-3,2019-03-27,CCTCI,1
2195156-3,2019-03-27,CTASP,1
2195478-3,2019-03-27,CCTCI,1
2195477-3,2019-03-27,CCTCI,1
2195071-3,2019-03-27,CCTCI,1
2195070-3,2019-03-27,CCTCI,1
2195052-3,2019-03-27,CCTCI,1
2194607-3,2019-03-27,CCTCI,1
2194270-5,2019-03-27,CCTCI,1
2195382-2,2019-03-27,CAPADR,1
2194505-2,2019-03-27,CVT,1
2195356-2,2019-03-27,CAPADR,1
2194504-2,2019-03-27,CVT,1
2195325-2,2019-03-27,CAPADR,1
2195280-2,2019-03-27,CAPADR,1
2194431-2,2019-03-27,CVT,1
2195019-2,2019-03-27,CTASP,1
2195279-2,2019-03-27,CAPADR,1
2195277-2,2019-03-27,CAPADR,1
2195244-2,2019-03-27,CAPADR,1
2195020-3,2019-03-27,CTASP,1
340121-136,2019-03-27,CCJC,1
2194845-2,2019-03-27,CAPADR,1
2195128-2,2019-03-27,CTASP,1
2195018-3,2019-03-27,CTASP,1
2194494-5,2019-03-27,CDEICS,1
2195384-3,2019-03-27,CDEICS,1
2194774-2,2019-03-27,CAPADR,1
2194715-2,2019-03-27,CAPADR,1
2195085-3,2019-03-27,CFT,1
2194836-2,2019-03-27,CFT,1
2194059-3,2019-03-27,CTASP,1
2194254-3,2019-03-27,CFT,1
2195417-2,2019-03-27,CMADS,1
2195237-2,2019-03-27,CMADS,1
2195236-2,2019-03-27,CMADS,1
2195158-2,2019-03-27,CMADS,1
2195157-2,2019-03-27,CMADS,1
2194828-2,2019-03-27,CMADS,1
2194643-2,2019-03-27,CAPADR,1
2194393-3,2019-03-27,CDC,1
618055-59,2019-03-27,CCJC,1
2195242-2,2019-03-27,CDEICS,1
2195385-2,2019-03-27,CAPADR,1
2193956-2,2019-03-27,CAPADR,1
2195096-4,2019-03-27,CDEICS,1
2081913-60,2019-03-27,CCJC,1
2172271-48,2019-03-27,CCJC,1
2167604-54,2019-03-27,CCJC,1
2160480-51,2019-03-27,CCJC,1
2158484-58,2019-03-27,CCJC,1
2152991-50,2019-03-27,CCJC,1
2152920-39,2019-03-27,CCJC,1
2148033-51,2019-03-27,CCJC,1
2146599-57,2019-03-27,CCJC,1
2139046-76,2019-03-27,CCJC,1
2138608-40,2019-03-27,CCJC,1
2128855-37,2019-03-27,CCJC,1
2121865-52,2019-03-27,CCJC,1
2093855-62,2019-03-27,CCJC,1
2088940-58,2019-03-27,CCJC,1
2088662-60,2019-03-27,CCJC,1
2078423-70,2019-03-27,CCJC,1
2076875-68,2019-03-27,CCJC,1
2077748-61,2019-03-27,CCJC,1
2110354-38,2019-03-27,CCJC,1
2074743-70,2019-03-27,CCJC,1
2055802-51,2019-03-27,CCJC,1
1734475-72,2019-03-27,CCJC,1
1307197-61,2019-03-27,CCJC,1
1279062-74,2019-03-27,CCJC,1
1212641-50,2019-03-27,CCJC,1
946563-81,2019-03-27,CCJC,1
589061-43,2019-03-27,CCJC,1
589048-39,2019-03-27,CCJC,1
585450-39,2019-03-27,CCJC,1
552734-76,2019-03-27,CCJC,1
429012-70,2019-03-27,CCJC,1
338671-135,2019-03-27,CCJC,1
259111-102,2019-03-27,CCJC,1
2194427-2,2019-03-27,CAPADR,1
2194645-3,2019-03-27,CFFC,1
2193957-2,2019-03-27,CAPADR,1
2195411-3,2019-03-27,CDU,1
2194855-2,2019-03-27,CDU,1
2194854-3,2019-03-27,CDU,1
2194808-2,2019-03-27,CDU,1
946494-77,2019-03-26,PLEN,1
946494-75,2019-03-26,PLEN,1
946494-71,2019-03-26,PLEN,1
946494-68,2019-03-26,PLEN,
946494-67,2019-03-26,PLEN,
946494-64,2019-03-26,PLEN,1
946494-59,2019-03-26,PLEN,0
1672576-197,2019-03-26,PLEN,1
1672576-195,2019-03-26,PLEN,1
1672576-193,2019-03-26,PLEN,
1672576-187,2019-03-26,PLEN,
1672576-180,2019-03-26,PLEN,0
1672576-177,2019-03-26,PLEN,
1672576-171,2019-03-26,PLEN,0
1672576-169,2019-03-26,PLEN,0
2194540-7,2019-03-26,PLEN,1
2195361-4,2019-03-26,PLEN,1
2192367-22,2019-03-26,PLEN,1
2192367-21,2019-03-26,PLEN,1
2194357-6,2019-03-26,PLEN,1
2177204-27,2019-03-26,PLEN,1
2177204-26,2019-03-26,PLEN,1
2195251-5,2019-03-26,PLEN,1
2195192-2,2019-03-26,CEXFEMIN,1
2195191-2,2019-03-26,CEXFEMIN,1
2195190-2,2019-03-26,CEXFEMIN,1
2195189-2,2019-03-26,CEXFEMIN,1
2195188-2,2019-03-26,CEXFEMIN,1
2195200-2,2019-03-26,CEXBRUMA,1
2195199-2,2019-03-26,CEXBRUMA,1
2195166-2,2019-03-26,CEXBRUMA,1
2195165-2,2019-03-26,CEXBRUMA,1
2194969-2,2019-03-26,CEXBRUMA,1
156851-39,2019-03-22,MESA,1
2193884-3,2019-03-20,CCTCI,1
2193881-3,2019-03-20,CCTCI,1
2193879-5,2019-03-20,CCTCI,1
2191746-35,2019-03-21,PLEN,1
2191746-33,2019-03-21,PLEN,1
2151791-56,2019-03-21,PLEN,1
2151791-54,2019-03-21,PLEN,1
1672576-159,2019-03-20,PLEN,0
1672576-156,2019-03-20,PLEN,
1672576-153,2019-03-20,PLEN,0
1672576-150,2019-03-20,PLEN,0
1672576-147,2019-03-20,PLEN,0
1672576-141,2019-03-20,PLEN,
1672576-136,2019-03-20,PLEN,1
1672576-133,2019-03-20,PLEN,0
1672576-131,2019-03-20,PLEN,1
1672576-128,2019-03-20,PLEN,0
1672576-124,2019-03-20,PLEN,0
2194162-2,2019-03-20,CREDN,1
2194154-2,2019-03-20,CREDN,1
2194109-2,2019-03-20,CREDN,1
1672576-120,2019-03-20,PLEN,0
2193936-2,2019-03-20,CREDN,1
2193930-2,2019-03-20,CREDN,1
2193929-2,2019-03-20,CREDN,1
2193928-2,2019-03-20,CREDN,1
2193926-2,2019-03-20,CREDN,1
2194536-4,2019-03-20,CIDOSO,1
2194322-2,2019-03-20,CCULT,1
2194295-2,2019-03-20,CCULT,1
2194099-2,2019-03-20,CCULT,1
2194077-2,2019-03-20,CCULT,1
2194776-2,2019-03-20,CDHM,1
2194503-2,2019-03-20,CINDRA,1
2193917-2,2019-03-20,CCULT,1
2194611-2,2019-03-20,CDHM,1
2194564-2,2019-03-20,CDHM,1
2194554-2,2019-03-20,CDHM,1
2194525-2,2019-03-20,CDHM,1
2194408-2,2019-03-20,CDHM,1
2194247-2,2019-03-20,CDHM,1
2194245-2,2019-03-20,CDHM,1
2194244-2,2019-03-20,CDHM,1
2194156-1,2019-03-20,CDHM,1
2194411-2,2019-03-20,CINDRA,1
2194354-2,2019-03-20,CINDRA,1
2194523-3,2019-03-20,CMULHER,1
2194361-3,2019-03-20,CMULHER,1
2194240-3,2019-03-20,CMULHER,1
2194061-3,2019-03-20,CMULHER,1
2194754-2,2019-03-20,CSPCCO,1
2194319-2,2019-03-20,CINDRA,1
2194296-2,2019-03-20,CINDRA,1
2194586-2,2019-03-20,CTUR,1
2194358-2,2019-03-20,CSPCCO,1
2193908-2,2019-03-20,CCULT,1
2193897-2,2019-03-20,CINDRA,1
2194584-3,2019-03-20,CTUR,1
2194518-2,2019-03-20,CCULT,1
2194512-2,2019-03-20,CCULT,1
2194470-2,2019-03-20,CCULT,1
2194439-2,2019-03-20,CCULT,1
2193909-2,2019-03-20,CCULT,1
2194560-3,2019-03-20,CTUR,1
2194747-2,2019-03-20,CSPCCO,1
2194613-2,2019-03-20,CESPO,1
2194612-3,2019-03-20,CESPO,1
2193907-2,2019-03-20,CCULT,1
2193906-2,2019-03-20,CCULT,1
2194590-2,2019-03-20,CESPO,1
2193905-2,2019-03-20,CCULT,1
2194588-3,2019-03-20,CESPO,1
2194324-2,2019-03-20,CESPO,1
2194311-3,2019-03-20,CESPO,1
2194148-3,2019-03-20,CTUR,1
2194067-2,2019-03-20,CESPO,1
2194066-2,2019-03-20,CESPO,1
2194064-2,2019-03-20,CESPO,1
2194549-2,2019-03-20,CPD,1
2194544-2,2019-03-20,CPD,1
2194336-2,2019-03-20,CPD,1
2194108-2,2019-03-20,CPD,1
2194098-2,2019-03-20,CPD,1
2194097-2,2019-03-20,CPD,1
2194083-2,2019-03-20,CPD,1
2194489-3,2019-03-20,CE,1
2194485-3,2019-03-20,CE,1
2194355-2,2019-03-20,CME,1
2152257-55,2019-03-20,CCJC,1
2194440-2,2019-03-20,CE,1
2194438-2,2019-03-20,CE,1
2194392-2,2019-03-20,CE,1
2194316-2,2019-03-20,CE,1
2194315-2,2019-03-20,CE,1
2194313-2,2019-03-20,CE,1
